site_id,n_total,n_train,n_test,best_epoch,epochs_trained,accuracy,accuracy_within_2,R2,MAE_visibility,RMSE_visibility,train_loss,test_loss,epoch
SITE437,63,45,18,17,32,0.2777777910232544,0.6111111044883728,-0.7458193302154541,2.5,3.3582403659820557,1.4484030803044636,2.01765513420105,17
SITE438,56,41,15,34,49,0.20000000298023224,0.7333333492279053,-0.49436068534851074,2.0,2.658320188522339,1.176225225130717,1.7740288972854614,34
SITE439,48,35,13,49,60,0.5384615659713745,0.8461538553237915,0.698113203048706,0.9230769276618958,1.5689290761947632,0.7557704647382101,1.342050313949585,49
SITE442,71,52,19,28,43,0.3684210479259491,0.8947368264198303,0.5287562906742096,1.3157894611358643,1.905670166015625,1.1676939576864243,1.271037518978119,28
SITE443,20,14,6,58,60,0.5,0.5,-0.7553956508636475,3.0,4.509249687194824,0.6204388737678528,1.4043244123458862,58
SITE446,68,50,18,26,41,0.3888888955116272,0.7222222089767456,-0.19626164436340332,2.1111111640930176,3.265986442565918,1.0030055940151215,1.6025320887565613,26
SITE447,21,16,5,42,57,0.4000000059604645,0.4000000059604645,0.04205608367919922,2.200000047683716,2.8635642528533936,0.9929783344268799,1.267217993736267,42
SITE454,28,21,7,27,42,0.5714285969734192,0.5714285969734192,-1.047619104385376,2.2857143878936768,3.505098342895508,0.6574521958827972,1.0974642038345337,27
SITE455,31,22,9,1,16,0.2222222238779068,0.5555555820465088,0.22558140754699707,2.222222328186035,2.8674418926239014,2.1766409873962402,2.0961198806762695,1
SITE460,20,16,4,12,27,0.5,0.5,0.34210526943206787,1.75,2.5,1.3826348781585693,2.029998779296875,12
SITE461,20,15,5,1,16,0.20000000298023224,0.800000011920929,0.5089285969734192,1.600000023841858,2.0976176261901855,2.0140788555145264,2.1031272411346436,1
SITE463,26,20,6,3,18,0.5,0.6666666865348816,-0.4579439163208008,2.3333332538604736,3.605551242828369,1.4723856449127197,1.760223150253296,3
SITE464,36,28,8,24,39,0.625,0.875,0.8388489186763763,0.75,1.3228756189346313,0.6474455296993256,1.1046284437179565,24
SITE468,24,18,6,30,45,0.5,0.8333333134651184,0.35714292526245117,1.3333333730697632,2.0,1.084147334098816,1.5065621137619019,30
SITE469,20,16,4,6,21,0.75,1.0,0.6363636255264282,0.25,0.5,1.1313023567199707,1.1227972507476807,6
SITE471,66,49,17,3,18,0.529411792755127,0.6470588445663452,0.18110531568527222,1.7058823108673096,2.7546751499176025,1.5279735028743744,0.7688080370426178,3
